ITEM
31831	S	1973,41005
31832	S	1973,41006
31833	S	1973,41007
31834	S	1973,41008
31835	S	1973,41009
31836	S	1973,41010
31837	S	1973,41011
31838	S	1973,41012
31839	S	1973,41013
31840	S	1973,41014
31841	S	1973,41015
31842	S	1973,41016
31843	S	1973,41017
31844	S	1973,41018
31845	S	1973,41019
31846	S	1973,41020
31847	S	1973,41021
31848	S	1973,41022
31849	S	1973,41023
31850	S	1973,41024
31851	S	1973,41025
31852	S	1973,41026
31853	S	1973,41027
31854	S	1973,41028
31855	S	1973,41029
31856	S	1973,41030
31857	S	1973,41031
31858	S	1973,41032
31859	S	1973,41033
31860	S	1973,41034
31861	S	1973,41035
31862	S	1974,41036
31863	S	1974,41037
31864	S	1974,41038
31865	S	1974,41039
31866	S	1974,41040
31867	S	1974,41041
31868	S	1974,41042
31869	S	1974,41043
31870	S	1974,41044
31871	S	1974,41045
31872	S	1974,41046
31873	S	1974,41047
31874	S	1974,41048
31875	S	1974,41049
31876	S	1974,41050
31877	S	1974,41051
31878	S	1974,41052
31879	S	1974,41053
31880	S	1974,41054
31881	S	1974,41055
31882	S	1974,41056
31883	S	1974,41057
31884	S	1974,41058
31885	S	1974,41059
31886	S	1974,41060
31887	S	1974,41061
31888	S	1974,41062
31889	S	1974,41063
31890	S	1974,41064
31891	S	1974,41065
31892	S	1974,41066
31893	S	1974,41067
31894	S	1974,41068
31895	S	1974,41069
31896	S	1974,41070
31897	S	1974,41071
31898	S	1974,41072
31899	S	1974,41073
31900	S	1974,41074
31901	S	1974,41075
31902	S	1975,41292
31903	S	1975,41293
31904	S	1975,41294
31905	S	1975,41295
31906	S	1975,41296
31907	S	1975,41297
31908	S	1975,41298
31909	S	1975,41299
31910	S	1975,41300
31911	S	1975,41301
31912	S	1975,41302
31913	S	1975,41303
31914	S	1975,41304
31915	S	1975,41305
31916	S	1975,41306
31917	S	1975,41307
31918	S	1975,41308
31919	S	1975,41309
31920	S	1975,41310
31921	S	1975,41311
31922	S	1975,41312
31923	S	1975,41313
31924	S	1975,41314
31925	S	1975,41315
31926	S	1975,41316
31927	S	1975,41317
31928	S	1975,41318
31929	S	1975,41319
31930	S	1975,41320
31931	S	1975,41321
31932	S	1975,41322
31933	S	1975,41323
31934	S	1975,41324
31935	S	1975,41325
31936	S	1975,41326
31937	S	1975,41327
31938	S	1975,41328
31939	S	1975,41329
31940	S	1975,41330
31941	S	1975,41331
31942	S	1976,41212
31943	S	1976,41213
31944	S	1976,41214
31945	S	1976,41215
31946	S	1976,41216
31947	S	1976,41217
31948	S	1976,41218
31949	S	1976,41219
31950	S	1976,41220
31951	S	1976,41221
31952	S	1976,41222
31953	S	1976,41223
31954	S	1976,41224
31955	S	1976,41225
31956	S	1976,41226
31957	S	1976,41227
31958	S	1976,41228
31959	S	1976,41229
31960	S	1976,41230
31961	S	1976,41231
31962	S	1976,41232
31963	S	1976,41233
31964	S	1976,41234
31965	S	1976,41235
31966	S	1976,41236
31967	S	1976,41237
31968	S	1976,41238
31969	S	1976,41239
31970	S	1976,41240
31971	S	1976,41241
31972	S	1976,41242
31973	S	1976,41243
31974	S	1976,41244
31975	S	1976,41245
31976	S	1976,41246
31977	S	1976,41247
31978	S	1976,41248
31979	S	1976,41249
31980	S	1976,41250
31981	S	1976,41251
31982	S	1977,41252
31983	S	1977,41253
31984	S	1977,41254
31985	S	1977,41255
31986	S	1977,41256
31987	S	1977,41257
31988	S	1977,41258
31989	S	1977,41259
31990	S	1977,41260
31991	S	1977,41261
31992	S	1977,41262
31993	S	1977,41263
31994	S	1977,41264
31995	S	1977,41265
31996	S	1977,41266
31997	S	1977,41267
31998	S	1977,41268
31999	S	1977,41269
32000	S	1977,41270
32001	S	1977,41271
32002	S	1977,41272
32003	S	1977,41273
32004	S	1977,41274
32005	S	1977,41275
32006	S	1977,41276
32007	S	1977,41277
32008	S	1977,41278
32009	S	1977,41279
32010	S	1977,41280
32011	S	1977,41281
32012	S	1977,41282
32013	S	1977,41283
32014	S	1977,41284
32015	S	1977,41285
32016	S	1977,41286
32017	S	1977,41287
32018	S	1977,41288
32019	S	1977,41289
32020	S	1977,41290
32021	S	1977,41291
32022	S	1978,41372
32023	S	1978,41373
32024	S	1978,41374
32025	S	1978,41375
32026	S	1978,41376
32027	S	1978,41377
32028	S	1978,41378
32029	S	1978,41379
32030	S	1978,41380
32031	S	1978,41381
32032	S	1978,41382
32033	S	1978,41383
32034	S	1978,41384
32035	S	1978,41385
32036	S	1978,41386
32037	S	1978,41387
32038	S	1978,41388
32039	S	1978,41389
32040	S	1978,41390
32041	S	1978,41391
32042	S	1978,41392
32043	S	1978,41393
32044	S	1978,41394
32045	S	1978,41395
32046	S	1978,41396
32047	S	1978,41397
32048	S	1978,41398
32049	S	1978,41399
32050	S	1978,41400
32051	S	1978,41401
32052	S	1978,41402
32053	S	1978,41403
32054	S	1978,41404
32055	S	1978,41405
32056	S	1978,41406
32057	S	1978,41407
32058	S	1978,41408
32059	S	1978,41409
32060	S	1978,41410
32061	S	1978,41411
32062	S	1979,41332
32063	S	1979,41333
32064	S	1979,41334
32065	S	1979,41335
32066	S	1979,41336
32067	S	1979,41337
32068	S	1979,41338
32069	S	1979,41339
32070	S	1979,41340
32071	S	1979,41341
32072	S	1979,41342
32073	S	1979,41343
32074	S	1979,41344
32075	S	1979,41345
32076	S	1979,41346
32077	S	1979,41347
32078	S	1979,41348
32079	S	1979,41349
32080	S	1979,41350
32081	S	1979,41351
32082	S	1979,41352
32083	S	1979,41353
32084	S	1979,41354
32085	S	1979,41355
32086	S	1979,41356
32087	S	1979,41357
32088	S	1979,41358
32089	S	1979,41359
32090	S	1979,41360
32091	S	1979,41361
32092	S	1979,41362
32093	S	1979,41363
32094	S	1979,41364
32095	S	1979,41365
32096	S	1979,41366
32097	S	1979,41367
32098	S	1979,41368
32099	S	1979,41369
32100	S	1979,41370
32101	S	1979,41371
32158	S	1982,41172
32159	S	1982,41173
32160	S	1982,41174
32161	S	1982,41175
32162	S	1982,41176
32163	S	1982,41177
32164	S	1982,41178
32165	S	1982,41179
32166	S	1982,41180
32167	S	1982,41181
32168	S	1982,41182
32169	S	1982,41183
32170	S	1982,41184
32171	S	1982,41185
32172	S	1982,41186
32173	S	1982,41187
32174	S	1982,41188
32175	S	1982,41189
32176	S	1982,41190
32177	S	1982,41191
32178	S	1982,41192
32179	S	1982,41193
32180	S	1982,41194
32181	S	1982,41195
32182	S	1982,41196
32183	S	1982,41197
32184	S	1982,41198
32185	S	1982,41199
32186	S	1982,41200
32187	S	1982,41201
32188	S	1982,41202
32189	S	1982,41203
32190	S	1982,41204
32191	S	1982,41205
32192	S	1982,41206
32193	S	1982,41207
32194	S	1982,41208
32195	S	1982,41209
32196	S	1982,41210
32197	S	1982,41211
32222	S	1984,41436
32223	S	1984,41437
32224	S	1984,41438
32225	S	1984,41439
32226	S	1984,41440
32227	S	1984,41441
32228	S	1984,41442
32229	S	1984,41443
32230	S	1984,41444
32231	S	1984,41445
32232	S	1984,41446
32233	S	1984,41447
32234	S	1984,41448
32235	S	1984,41449
32236	S	1984,41450
32237	S	1984,41451
32238	S	1984,41452
32239	S	1984,41453
32240	S	1984,41454
32241	S	1984,41455
32242	S	1984,41456
32243	S	1984,41457
32244	S	1984,41458
32245	S	1984,41459
32246	S	1984,41460
32247	S	1984,41461
32248	S	1984,41462
32249	S	1984,41463
32250	S	1984,41464
32251	S	1984,41465
32252	S	1984,41466
32253	S	1984,41467
32254	S	1984,41468
32255	S	1984,41469
32256	S	1984,41470
32257	S	1984,41471
32258	S	1984,41472
32259	S	1984,41473
32260	S	1984,41474
32261	S	1984,41475
32302	S	1998,41572
32303	S	1998,41573
32304	S	1998,41574
32305	S	1998,41575
32306	S	1998,41576
32307	S	1998,41577
32308	S	1998,41578
32309	S	1998,41579
32310	S	1998,41580
32311	S	1998,41581
32312	S	1998,41582
32313	S	1998,41583
32314	S	1998,41584
32315	S	1998,41585
32316	S	1998,41586
32317	S	1998,41587
32318	S	1998,41588
32319	S	1998,41589
32320	S	1998,41590
32321	S	1998,41591
32322	S	1998,41592
32323	S	1998,41593
32324	S	1998,41594
32325	S	1998,41595
32326	S	1998,41596
32327	S	1998,41597
32328	S	1998,41598
32329	S	1998,41599
32330	S	1998,41600
32331	S	1998,41601
32332	S	1998,41602
32333	S	1998,41603
32334	S	1998,41604
32335	S	1998,41605
32336	S	1998,41606
32337	S	1998,41607
32338	S	1998,41608
32339	S	1998,41609
32340	S	1998,41610
32341	S	1998,41611
32342	S	1999,41732
32343	S	1999,41733
32344	S	1999,41734
32345	S	1999,41735
32346	S	1999,41736
32347	S	1999,41737
32348	S	1999,41738
32349	S	1999,41739
32350	S	1999,41740
32351	S	1999,41741
32352	S	1999,41742
32353	S	1999,41743
32354	S	1999,41744
32355	S	1999,41745
32356	S	1999,41746
32357	S	1999,41747
32358	S	1999,41748
32359	S	1999,41749
32360	S	1999,41750
32361	S	1999,41751
32362	S	1999,41752
32363	S	1999,41753
32364	S	1999,41754
32365	S	1999,41755
32366	S	1999,41756
32367	S	1999,41757
32368	S	1999,41758
32369	S	1999,41759
32370	S	1999,41760
32371	S	1999,41761
32372	S	1999,41762
32373	S	1999,41763
32374	S	1999,41764
32375	S	1999,41765
32376	S	1999,41766
32377	S	1999,41767
32378	S	1999,41768
32379	S	1999,41769
32380	S	1999,41770
32381	S	1999,41771
32382	S	2001,41692
32383	S	2001,41693
32384	S	2001,41694
32385	S	2001,41695
32386	S	2001,41696
32387	S	2001,41697
32388	S	2001,41698
32389	S	2001,41699
32390	S	2001,41700
32391	S	2001,41701
32392	S	2001,41702
32393	S	2001,41703
32394	S	2001,41704
32395	S	2001,41705
32396	S	2001,41706
32397	S	2001,41707
32398	S	2001,41708
32399	S	2001,41709
32400	S	2001,41710
32401	S	2001,41711
32402	S	2001,41712
32403	S	2001,41713
32404	S	2001,41714
32405	S	2001,41715
32406	S	2001,41716
32407	S	2001,41717
32408	S	2001,41718
32409	S	2001,41719
32410	S	2001,41720
32411	S	2001,41721
32412	S	2001,41722
32413	S	2001,41723
32414	S	2001,41724
32415	S	2001,41725
32416	S	2001,41726
32417	S	2001,41727
32418	S	2001,41728
32419	S	2001,41729
32420	S	2001,41730
32421	S	2001,41731
32430	S	2003,41972
32431	S	2003,41973
32432	S	2003,41974
32433	S	2003,41975
32434	S	2003,41976
32435	S	2003,41977
32436	S	2003,41978
32437	S	2003,41979
32438	S	2003,41980
32439	S	2003,41981
32440	S	2003,41982
32441	S	2003,41983
32442	S	2003,41984
32443	S	2003,41985
32444	S	2003,41986
32445	S	2003,41987
32446	S	2003,41988
32447	S	2003,41989
32448	S	2003,41990
32449	S	2003,41991
32450	S	2003,41992
32451	S	2003,41993
32452	S	2003,41994
32453	S	2003,41995
32454	S	2003,41996
32455	S	2003,41997
32456	S	2003,41998
32457	S	2003,41999
32458	S	2003,42000
32459	S	2003,42001
32460	S	2003,42002
32461	S	2003,42003
32462	S	2003,42004
32463	S	2003,42005
32464	S	2003,42006
32465	S	2003,42007
32466	S	2003,42008
32467	S	2003,42009
32468	S	2003,42010
32469	S	2003,42011
32470	S	2004,42012
32471	S	2004,42013
32472	S	2004,42014
32473	S	2004,42015
32474	S	2004,42016
32475	S	2004,42017
32476	S	2004,42018
32477	S	2004,42019
32478	S	2004,42020
32479	S	2004,42021
32480	S	2004,42022
32481	S	2004,42023
32482	S	2004,42024
32483	S	2004,42025
32484	S	2004,42026
32485	S	2004,42027
32486	S	2004,42028
32487	S	2004,42029
32488	S	2004,42030
32489	S	2004,42031
32490	S	2004,42032
32491	S	2004,42033
32492	S	2004,42034
32493	S	2004,42035
32494	S	2004,42036
32495	S	2004,42037
32496	S	2004,42038
32497	S	2004,42039
32498	S	2004,42040
32499	S	2004,42041
32500	S	2004,42042
32501	S	2004,42043
32502	S	2004,42044
32503	S	2004,42045
32504	S	2004,42046
32505	S	2004,42047
32506	S	2004,42048
32507	S	2004,42049
32508	S	2004,42050
32509	S	2004,42051
32510	S	2005,42052
32511	S	2005,42053
32512	S	2005,42054
32513	S	2005,42055
32514	S	2005,42056
32515	S	2005,42057
32516	S	2005,42058
32517	S	2005,42059
32518	S	2005,42060
32519	S	2005,42061
32520	S	2005,42062
32521	S	2005,42063
32522	S	2005,42064
32523	S	2005,42065
32524	S	2005,42066
32525	S	2005,42067
32526	S	2005,42068
32527	S	2005,42069
32528	S	2005,42070
32529	S	2005,42071
32530	S	2005,42072
32531	S	2005,42073
32532	S	2005,42074
32533	S	2005,42075
32534	S	2005,42076
32535	S	2005,42077
32536	S	2005,42078
32537	S	2005,42079
32538	S	2005,42080
32539	S	2005,42081
32540	S	2005,42082
32541	S	2005,42083
32542	S	2005,42084
32543	S	2005,42085
32544	S	2005,42086
32545	S	2005,42087
32546	S	2005,42088
32547	S	2005,42089
32548	S	2005,42090
32549	S	2005,42091
32550	S	2006,42092
32551	S	2006,42093
32552	S	2006,42094
32553	S	2006,42095
32554	S	2006,42096
32555	S	2006,42097
32556	S	2006,42098
32557	S	2006,42099
32558	S	2006,42100
32559	S	2006,42101
32560	S	2006,42102
32561	S	2006,42103
32562	S	2006,42104
32563	S	2006,42105
32564	S	2006,42106
32565	S	2006,42107
32566	S	2006,42108
32567	S	2006,42109
32568	S	2006,42110
32569	S	2006,42111
32570	S	2006,42112
32571	S	2006,42113
32572	S	2006,42114
32573	S	2006,42115
32574	S	2006,42116
32575	S	2006,42117
32576	S	2006,42118
32577	S	2006,42119
32578	S	2006,42120
32579	S	2006,42121
32580	S	2006,42122
32581	S	2006,42123
32582	S	2006,42124
32583	S	2006,42125
32584	S	2006,42126
32585	S	2006,42127
32586	S	2006,42128
32587	S	2006,42129
32588	S	2006,42130
32589	S	2006,42131
32590	S	2007,42132
32591	S	2007,42133
32592	S	2007,42134
32593	S	2007,42135
32594	S	2007,42136
32595	S	2007,42137
32596	S	2007,42138
32597	S	2007,42139
32598	S	2007,42140
32599	S	2007,42141
32600	S	2007,42142
32601	S	2007,42143
32602	S	2007,42144
32603	S	2007,42145
32604	S	2007,42146
32605	S	2007,42147
32606	S	2007,42148
32607	S	2007,42149
32608	S	2007,42150
32609	S	2007,42151
32610	S	2007,42152
32611	S	2007,42153
32612	S	2007,42154
32613	S	2007,42155
32614	S	2007,42156
32615	S	2007,42157
32616	S	2007,42158
32617	S	2007,42159
32618	S	2007,42160
32619	S	2007,42161
32620	S	2007,42162
32621	S	2007,42163
32622	S	2007,42164
32623	S	2007,42165
32624	S	2007,42166
32625	S	2007,42167
32626	S	2007,42168
32627	S	2007,42169
32628	S	2007,42170
32629	S	2007,42171
32630	S	2008,42172
32631	S	2008,42173
32632	S	2008,42174
32633	S	2008,42175
32634	S	2008,42176
32635	S	2008,42177
32636	S	2008,42178
32637	S	2008,42179
32638	S	2008,42180
32639	S	2008,42181
32640	S	2008,42182
32641	S	2008,42183
32642	S	2008,42184
32643	S	2008,42185
32644	S	2008,42186
32645	S	2008,42187
32646	S	2008,42188
32647	S	2008,42189
32648	S	2008,42190
32649	S	2008,42191
32650	S	2008,42192
32651	S	2008,42193
32652	S	2008,42194
32653	S	2008,42195
32654	S	2008,42196
32655	S	2008,42197
32656	S	2008,42198
32657	S	2008,42199
32658	S	2008,42200
32659	S	2008,42201
32660	S	2008,42202
32661	S	2008,42203
32662	S	2008,42204
32663	S	2008,42205
32664	S	2008,42206
32665	S	2008,42207
32666	S	2008,42208
32667	S	2008,42209
32668	S	2008,42210
32669	S	2008,42211
32670	S	2013,42332
32671	S	2013,42333
32672	S	2013,42334
32673	S	2013,42335
32674	S	2013,42336
32675	S	2013,42337
32676	S	2013,42338
32677	S	2013,42339
32678	S	2013,42340
32679	S	2013,42341
32680	S	2013,42342
32681	S	2013,42343
32682	S	2013,42344
32683	S	2013,42345
32684	S	2013,42346
32685	S	2013,42347
32686	S	2013,42348
32687	S	2013,42349
32688	S	2013,42350
32689	S	2013,42351
32690	S	2013,42352
32691	S	2013,42353
32692	S	2013,42354
32693	S	2013,42355
32694	S	2013,42356
32695	S	2013,42357
32696	S	2013,42358
32697	S	2013,42359
32698	S	2013,42360
32699	S	2013,42361
32700	S	2013,42362
32701	S	2013,42363
32702	S	2013,42364
32703	S	2013,42365
32704	S	2013,42366
32705	S	2013,42367
32706	S	2013,42368
32707	S	2013,42369
32708	S	2013,42370
32709	S	2013,42371
32710	S	2014,43340
32711	S	2014,43341
32712	S	2014,43342
32713	S	2014,43343
32714	S	2014,43344
32715	S	2014,43345
32716	S	2014,43346
32717	S	2014,43347
32718	S	2014,43348
32719	S	2014,43349
32720	S	2014,43350
32721	S	2014,43351
32722	S	2014,43352
32723	S	2014,43353
32724	S	2014,43354
32725	S	2014,43355
32726	S	2014,43356
32727	S	2014,43357
32728	S	2014,43358
32729	S	2014,43359
32730	S	2014,43360
32731	S	2014,43361
32732	S	2014,43362
32733	S	2014,43363
32734	S	2014,43364
32735	S	2014,43365
32736	S	2014,43366
32737	S	2014,43367
32738	S	2014,43368
32739	S	2014,43369
32740	S	2014,43370
32741	S	2014,43371
32742	S	2014,43372
32743	S	2014,43373
32744	S	2014,43374
32745	S	2014,43375
32746	S	2014,43376
32747	S	2014,43377
32748	S	2014,43378
32749	S	2014,43379
32750	S	2015,51090
32751	S	2015,51091
32752	S	2015,51092
32753	S	2015,51093
32754	S	2015,51094
32755	S	2015,51095
32756	S	2015,51096
32757	S	2015,51097
32758	S	2015,51098
32759	S	2015,51099
32760	S	2015,51100
32761	S	2015,51101
32762	S	2015,51102
32763	S	2015,51103
32764	S	2015,51104
32765	S	2015,51105
32766	S	2015,51106
32767	S	2015,51107
32768	S	2015,51108
32769	S	2015,51109
32770	S	2015,51110
32771	S	2015,51111
32772	S	2015,51112
32773	S	2015,51113
32774	S	2015,51114
32775	S	2015,51115
32776	S	2015,51116
32777	S	2015,51117
32778	S	2015,51118
32779	S	2015,51119
32780	S	2015,51120
32781	S	2015,51121
32782	S	2015,51122
32783	S	2015,51123
32784	S	2015,51124
32785	S	2015,51125
32786	S	2015,51126
32787	S	2015,51127
32788	S	2015,51128
32789	S	2015,51129
32838	S	2027,42412
32839	S	2027,42413
32840	S	2027,42414
32841	S	2027,42415
32842	S	2027,42416
32843	S	2027,42417
32844	S	2027,42418
32845	S	2027,42419
32846	S	2027,42420
32847	S	2027,42421
32848	S	2027,42422
32849	S	2027,42423
32850	S	2027,42424
32851	S	2027,42425
32852	S	2027,42426
32853	S	2027,42427
32854	S	2027,42428
32855	S	2027,42429
32856	S	2027,42430
32857	S	2027,42431
32858	S	2027,42432
32859	S	2027,42433
32860	S	2027,42434
32861	S	2027,42435
32862	S	2028,42708
32863	S	2028,42709
32864	S	2028,42710
32865	S	2028,42711
32866	S	2028,42712
32867	S	2028,42713
32868	S	2028,42714
32869	S	2028,42715
32870	S	2028,42716
32871	S	2028,42717
32872	S	2028,42718
32873	S	2028,42719
32874	S	2028,42720
32875	S	2028,42721
32876	S	2028,42722
32877	S	2028,42723
32878	S	2028,42724
32879	S	2028,42725
32880	S	2028,42726
32881	S	2028,42727
32882	S	2028,42728
32883	S	2028,42729
32884	S	2028,42730
32885	S	2028,42731
32886	S	2028,42732
32887	S	2028,42733
32888	S	2028,42734
32889	S	2028,42735
32890	S	2028,42736
32891	S	2028,42737
32892	S	2028,42738
32893	S	2028,42739
32894	S	2028,42740
32895	S	2028,42741
32896	S	2028,42742
32897	S	2028,42743
32898	S	2028,42744
32899	S	2028,42745
32900	S	2028,42746
32901	S	2028,42747
32902	S	2030,51442
32903	S	2030,51443
32904	S	2030,51444
32905	S	2030,51445
32906	S	2030,51446
32907	S	2030,51447
32908	S	2030,51448
32909	S	2030,51449
32910	S	2030,51450
32911	S	2030,51451
32912	S	2030,51452
32913	S	2030,51453
32914	S	2030,51454
32915	S	2030,51455
32916	S	2030,51456
32917	S	2030,51457
32918	S	2030,51458
32919	S	2030,51459
32920	S	2030,51460
32921	S	2030,51461
32922	S	2030,51462
32923	S	2030,51463
32924	S	2030,51464
32925	S	2030,51465
32926	S	2030,51466
32927	S	2030,51467
32928	S	2030,51468
32929	S	2030,51469
32930	S	2030,51470
32931	S	2030,51471
32932	S	2030,51472
32933	S	2030,51473
32934	S	2030,51474
32935	S	2030,51475
32936	S	2030,51476
32937	S	2030,51477
32938	S	2030,51478
32939	S	2030,51479
32940	S	2030,51480
32941	S	2030,51481
32942	S	2035,42476
32943	S	2035,42477
32944	S	2035,42478
32945	S	2035,42479
32946	S	2035,42480
32947	S	2035,42481
32948	S	2035,42482
32949	S	2035,42483
32950	S	2035,42484
32951	S	2035,42485
32952	S	2035,42486
32953	S	2035,42487
32954	S	2035,42488
32955	S	2035,42489
32956	S	2035,42490
32957	S	2035,42491
32958	S	2035,42492
32959	S	2035,42493
32960	S	2035,42494
32961	S	2035,42495
32962	S	2035,42496
32963	S	2035,42497
32964	S	2035,42498
32965	S	2035,42499
32966	S	2035,42500
32967	S	2035,42501
32968	S	2035,42502
32969	S	2035,42503
32970	S	2035,42504
32971	S	2035,42505
32972	S	2035,42506
32973	S	2035,42507
32974	S	2035,42508
32975	S	2035,42509
32976	S	2035,42510
32977	S	2035,42511
32978	S	2035,42512
32979	S	2035,42513
32980	S	2035,42514
32981	S	2035,42515
32982	S	2043,42796
32983	S	2043,42797
32984	S	2043,42798
32985	S	2043,42799
32986	S	2043,42800
32987	S	2043,42801
32988	S	2043,42802
32989	S	2043,42803
32990	S	2043,42804
32991	S	2043,42805
32992	S	2043,42806
32993	S	2043,42807
32994	S	2043,42808
32995	S	2043,42809
32996	S	2043,42810
32997	S	2043,42811
32998	S	2043,42812
32999	S	2043,42813
33000	S	2043,42814
33001	S	2043,42815
33002	S	2043,42816
33003	S	2043,42817
33004	S	2043,42818
33005	S	2043,42819
33006	S	2043,42820
33007	S	2043,42821
33008	S	2043,42822
33009	S	2043,42823
33010	S	2043,42824
33011	S	2043,42825
33012	S	2043,42826
33013	S	2043,42827
33014	S	2043,42828
33015	S	2043,42829
33016	S	2043,42830
33017	S	2043,42831
33018	S	2043,42832
33019	S	2043,42833
33020	S	2043,42834
33021	S	2043,42835
33022	S	2044,42916
33023	S	2044,42917
33024	S	2044,42918
33025	S	2044,42919
33026	S	2044,42920
33027	S	2044,42921
33028	S	2044,42922
33029	S	2044,42923
33030	S	2044,42924
33031	S	2044,42925
33032	S	2044,42926
33033	S	2044,42927
33034	S	2044,42928
33035	S	2044,42929
33036	S	2044,42930
33037	S	2044,42931
33038	S	2044,42932
33039	S	2044,42933
33040	S	2044,42934
33041	S	2044,42935
33042	S	2044,42936
33043	S	2044,42937
33044	S	2044,42938
33045	S	2044,42939
33046	S	2044,42940
33047	S	2044,42941
33048	S	2044,42942
33049	S	2044,42943
33050	S	2044,42944
33051	S	2044,42945
33052	S	2044,42946
33053	S	2044,42947
33054	S	2044,42948
33055	S	2044,42949
33056	S	2044,42950
33057	S	2044,42951
33058	S	2044,42952
33059	S	2044,42953
33060	S	2044,42954
33061	S	2044,42955
33062	S	2045,42876
33063	S	2045,42877
33064	S	2045,42878
33065	S	2045,42879
33066	S	2045,42880
33067	S	2045,42881
33068	S	2045,42882
33069	S	2045,42883
33070	S	2045,42884
33071	S	2045,42885
33072	S	2045,42886
33073	S	2045,42887
33074	S	2045,42888
33075	S	2045,42889
33076	S	2045,42890
33077	S	2045,42891
33078	S	2045,42892
33079	S	2045,42893
33080	S	2045,42894
33081	S	2045,42895
33082	S	2045,42896
33083	S	2045,42897
33084	S	2045,42898
33085	S	2045,42899
33086	S	2045,42900
33087	S	2045,42901
33088	S	2045,42902
33089	S	2045,42903
33090	S	2045,42904
33091	S	2045,42905
33092	S	2045,42906
33093	S	2045,42907
33094	S	2045,42908
33095	S	2045,42909
33096	S	2045,42910
33097	S	2045,42911
33098	S	2045,42912
33099	S	2045,42913
33100	S	2045,42914
33101	S	2045,42915
33102	S	2046,42836
33103	S	2046,42837
33104	S	2046,42838
33105	S	2046,42839
33106	S	2046,42840
33107	S	2046,42841
33108	S	2046,42842
33109	S	2046,42843
33110	S	2046,42844
33111	S	2046,42845
33112	S	2046,42846
33113	S	2046,42847
33114	S	2046,42848
33115	S	2046,42849
33116	S	2046,42850
33117	S	2046,42851
33118	S	2046,42852
33119	S	2046,42853
33120	S	2046,42854
33121	S	2046,42855
33122	S	2046,42856
33123	S	2046,42857
33124	S	2046,42858
33125	S	2046,42859
33126	S	2046,42860
33127	S	2046,42861
33128	S	2046,42862
33129	S	2046,42863
33130	S	2046,42864
33131	S	2046,42865
33132	S	2046,42866
33133	S	2046,42867
33134	S	2046,42868
33135	S	2046,42869
33136	S	2046,42870
33137	S	2046,42871
33138	S	2046,42872
33139	S	2046,42873
33140	S	2046,42874
33141	S	2046,42875
33142	S	2047,42996
33145	S	2047,42999
33146	S	2047,43000
33147	S	2047,43001
33148	S	2047,43002
33149	S	2047,43003
33150	S	2047,43004
33151	S	2047,43005
33152	S	2047,43006
33153	S	2047,43007
33155	S	2047,43009
33157	S	2047,43011
33190	S	2050,44032
33191	S	2050,44033
33192	S	2050,44034
33193	S	2050,44035
33194	S	2050,44036
33195	S	2050,44037
33196	S	2050,44038
33197	S	2050,44039
33198	S	2050,44040
33199	S	2050,44041
33200	S	2050,44042
33201	S	2050,44043
33202	S	2050,44044
33203	S	2050,44045
33204	S	2050,44046
33205	S	2050,44047
33206	S	2051,42956
33207	S	2051,42957
33208	S	2051,42958
33209	S	2051,42959
33210	S	2051,42960
33211	S	2051,42961
33212	S	2051,42962
33213	S	2051,42963
33214	S	2051,42964
33215	S	2051,42965
33216	S	2051,42966
33217	S	2051,42967
33218	S	2051,42968
33219	S	2051,42969
33220	S	2051,42970
33221	S	2051,42971
33222	S	2051,42972
33223	S	2051,42973
33224	S	2051,42974
33225	S	2051,42975
33226	S	2051,42976
33227	S	2051,42977
33228	S	2051,42978
33229	S	2051,42979
33230	S	2051,42980
33231	S	2051,42981
33232	S	2051,42982
33233	S	2051,42983
33234	S	2051,42984
33235	S	2051,42985
33236	S	2051,42986
33237	S	2051,42987
33238	S	2051,42988
33239	S	2051,42989
33240	S	2051,42990
33241	S	2051,42991
33242	S	2051,42992
33243	S	2051,42993
33244	S	2051,42994
33245	S	2051,42995
33246	S	2052,43028
33252	S	2052,43034
33253	S	2052,43035
33254	S	2052,43036
33256	S	2052,43038
33257	S	2052,43039
33258	S	2052,43040
33259	S	2052,43041
33260	S	2052,43042
33261	S	2052,43043
33263	S	2052,43045
33264	S	2052,43046
33265	S	2052,43047
33266	S	2052,43048
33267	S	2052,43049
33268	S	2052,43050
33269	S	2052,43051
33270	S	2052,43052
33271	S	2052,43053
33273	S	2052,43055
33274	S	2052,43056
33275	S	2052,43057
33276	S	2052,43058
33277	S	2052,43059
33278	S	2052,43060
33279	S	2052,43061
33280	S	2052,43062
33281	S	2052,43063
33284	S	2052,43066
33285	S	2052,43067
33326	S	2054,44048
33327	S	2054,44049
33328	S	2054,44050
33329	S	2054,44051
33330	S	2054,44052
33331	S	2054,44053
33332	S	2054,44054
33333	S	2054,44055
33334	S	2054,44056
33335	S	2054,44057
33336	S	2054,44058
33337	S	2054,44059
33338	S	2054,44060
33339	S	2054,44061
33340	S	2054,44062
33341	S	2054,44063
33342	S	2054,44064
33343	S	2054,44065
33344	S	2054,44066
33345	S	2054,44067
33346	S	2054,44068
33347	S	2054,44069
33348	S	2054,44070
33349	S	2054,44071
33350	S	2054,44072
33351	S	2054,44073
33352	S	2054,44074
33353	S	2054,44075
33354	S	2054,44076
33355	S	2054,44077
33356	S	2054,44078
33357	S	2054,44079
33358	S	2054,44080
33359	S	2054,44081
33360	S	2054,44082
33361	S	2054,44083
33362	S	2054,44084
33363	S	2054,44085
33364	S	2054,44086
